CNT,CNTSCHID,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC162Q01SA,SC011Q01TA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC002Q01TA,SC002Q02TA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,avg_cog,med_cog,avg_math,med_math,avg_read,med_read,avg_science,med_science
CZE,20300083,5,2,75,25,0,0,1,2,1,1,1,1,1,1,124,172,21,8,21,8,4,0,15,4,2,0,4,2,2,2,1,2,2,1,2,2,2,2,0203001,5,70,40,5,5,0,0,6.733333333333333,3.5,44.63333333333333,40,9.166666666666666,9.5
CZE,20300084,3,2,70,10,20,0,1,1,1,1,1,1,1,1,78,54,10,12,8,8,2,3,0,0,0,1,1,2,2,2,1,2,1,1,1,2,2,2,0203002,0,90,90,30,10,0,0,14,4,45.875,40.5,12,14.5
CZE,20300085,3,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,260,371,42,24,42,22,0,1,42,23,6,5,4,1,1,1,2,2,1,1,1,1,1,1,0203001,0,70,10,1,0,0,0,7.484848484848484,8,53.75757575757576,49,11.212121212121213,8
CZE,20300086,2,1,99,NA,1,NA,1,1,2,1,1,1,1,1,154,237,28,13,27,13,0,0,27,13,2,0,3,1,2,2,2,2,2,1,1,1,2,1,0203001,0,10,50,1,NA,0,0,6,3,56.31578947368421,46,17.263157894736842,11
CZE,20300087,3,1,99,1,NA,NA,1,3,1,1,1,1,1,1,243,229,27,0,27,0,0,0,27,0,1,0,4,2,2,2,2,2,2,2,1,2,2,2,0203001,2,5,81,1,NA,0,0,10.357142857142858,9.5,66.75,47,13.392857142857142,5.5
CZE,20300088,5,1,95,0,5,NA,2,2,1,1,1,1,1,1,240,231,30,5,27,NA,3,NA,27,NA,1,0,4,2,2,1,2,2,2,1,1,2,1,2,0203002,NA,5,10,3,2,0,0,5,4,48.72727272727273,42,12.454545454545457,0
CZE,20300089,3,1,100,0,0,0,1,1,1,1,2,1,1,1,179,215,23,2,23,1,0,0,23,1,1,0,2,2,2,1,1,2,2,1,1,1,1,2,0203002,NA,40,60,1,NA,0,0,4.904761904761905,2,43.333333333333336,42,8.285714285714286,11
CZE,20300090,3,1,99,1,0,0,2,1,2,2,2,2,1,1,209,183,23,1,NA,0,0,0,NA,0,0,0,2,2,2,1,1,2,2,2,1,1,1,2,0203002,0,60,10,10,10,0,0,5.25,2,41.625,42.5,12.9375,7.5
CZE,20300091,4,1,97,2,1,0,NA,3,1,1,1,1,1,1,150,159,17,4,17,4,0,0,17,4,NA,NA,2,2,2,2,2,1,1,1,1,2,1,1,0203002,NA,40,60,25,NA,0,0,3.727272727272727,0.5,46.86363636363637,42,7.272727272727272,6
CZE,20300092,3,1,100,0,0,0,1,1,1,1,1,1,1,1,505,315,95,5,82,0,5,0,55,0,0,0,2,1,2,2,1,2,2,2,1,2,1,2,0203001,10,15,50,5,NA,0,0,5.1923076923076925,3,40.65384615384615,37.5,6.961538461538462,3.5
CZE,20300093,2,1,100,0,0,0,1,1,1,1,1,1,1,1,81,123,15,11,13,6,2,1,7,5,0,0,2,2,2,2,1,2,2,2,2,1,1,2,0203001,0,5,47,2,0,0,0,7.777777777777778,2,50.55555555555556,46.5,12.22222222222222,4
CZE,20300094,4,1,99,1,0,0,2,3,2,1,1,1,1,1,116,118,24,4,20,4,0,0,21,4,0,0,1,1,2,2,2,2,2,2,1,2,1,2,0203002,NA,20,75,1,0,0,0,6.823529411764706,2,69.76470588235294,41,8.647058823529411,3
CZE,20300095,2,1,100,0,0,0,1,3,1,1,1,1,1,1,89,75,12,3,12,3,0,0,12,3,0,0,1,1,2,1,1,2,1,2,1,1,1,1,0203002,0,51,90,97,32,0,0,5.5,5,41,40.5,8.5,6
CZE,20300096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,9.375,4,65.0625,54,6,1.5
CZE,20300097,3,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,280,344,36,17,36,16,36,17,36,16,6,2,4,1,2,1,1,2,2,1,1,1,2,2,0203001,NA,10,10,1,1,0,0,8.870967741935484,10,62.41935483870968,51,11.806451612903226,14
CZE,20300098,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,91,80,20,1,19,1,1,0,19,1,0,0,2,2,1,2,1,1,2,1,1,2,1,2,0203002,NA,43,71,15,NA,0,0,5.75,5,68.5,49.5,17.25,11.5
CZE,20300099,1,1,99,0,0,1,2,3,2,1,2,2,1,1,91,75,11,3,10,1,0,0,10,1,0,0,1,2,2,1,1,1,2,2,1,1,1,2,0203001,0,10,55,1,20,0,0,6.125,3.5,43.25,44.5,14,10
CZE,20300100,2,1,99,0,1,0,2,1,2,1,1,1,1,1,296,285,30,10,29,10,3,1,26,3,0,0,3,1,2,1,1,1,1,1,1,1,1,2,0203001,NA,64,21,5,3,0,0,7.2,2.5,49.6,42,14.05,7
CZE,20300101,1,1,96,3,1,NA,1,3,1,1,1,1,1,1,197,183,23,1,23,1,0,0,23,1,0,0,3,1,1,1,1,1,2,1,1,1,1,1,0203001,NA,10,90,10,5,0,0,9.5625,7.5,48.6875,48.5,9.125,4.5
CZE,20300102,3,1,95,NA,NA,5,1,1,2,1,1,1,1,1,434,373,69,9,69,9,5,0,55,6,0,0,4,2,2,2,1,2,2,2,1,2,1,2,0203001,22,50,50,5,NA,0,0,5.428571428571429,0,47.95238095238095,40,8.666666666666666,5
CZE,20300103,3,2,99,NA,1,NA,1,1,1,1,1,1,1,1,190,210,42,8,42,8,42,8,41,7,3,0,4,1,2,1,1,1,1,1,1,1,1,2,0203001,0,16,51,8,8,0,0,7.166666666666667,5.5,51.96666666666667,46,12.033333333333331,8.5
CZE,20300104,4,1,90,0,2,8,1,1,1,1,1,1,1,1,731,207,96,11,94,11,1,0,94,11,2,2,3,2,2,2,1,2,1,2,1,1,2,1,0203002,8,31,47,6,0,0,0,6.757575757575758,4,50.27272727272727,43,10.393939393939394,6
CZE,20300105,2,1,100,0,0,0,1,1,NA,NA,NA,NA,NA,NA,25,24,5,1,3,NA,NA,1,3,NA,0,NA,1,2,2,2,2,2,2,2,2,2,1,2,0203002,NA,16,94,4,NA,0,0,2.3333333333333335,2,3.3333333333333335,3,4.333333333333333,5
CZE,20300106,5,1,98,0,1,1,1,1,1,1,1,1,1,1,111,162,16,11,16,11,16,11,16,11,4,1,4,1,2,1,2,1,NA,1,1,1,1,NA,0203001,NA,10,78,5,NA,0,0,7.709677419354839,7,60.483870967741936,50,13.290322580645162,12
CZE,20300107,4,2,100,NA,NA,NA,1,1,1,1,1,1,1,1,231,488,75,10,75,10,2,0,72,10,1,0,3,1,1,2,1,2,2,2,1,1,2,1,0203001,1,85,17,5,1,0,0,6.65625,5.5,60.75,51.5,13.0625,12
CZE,20300108,4,2,60,30,3,7,1,1,2,1,1,1,1,1,123,100,16,5,16,5,16,5,16,4,2,1,3,2,2,2,1,2,2,1,1,1,1,1,0203001,0,11,5,32,12,0,0,5.173913043478261,0,44.73913043478261,42,18.869565217391305,11
CZE,20300109,3,1,86,6,1,7,1,1,2,1,1,1,1,1,1043,86,98,12,94,11,4,1,67,7,5,2,3,1,2,1,1,2,2,1,1,1,1,2,0203001,7,50,20,5,0,0,0,6.44,4,42.48,39,9.96,7
CZE,20300110,4,1,100,NA,NA,NA,1,2,1,1,1,1,1,1,323,522,49,25,49,25,0,0,42,23,7,2,5,1,1,2,2,2,2,2,1,1,2,2,0203001,NA,25,30,1,NA,0,0,7.96969696969697,6,60.75757575757576,48,14.484848484848484,13
CZE,20300111,3,1,99,1,NA,NA,2,1,1,1,1,1,1,1,290,282,31,9,31,7,0,2,31,7,0,0,3,1,1,1,1,1,2,1,1,1,1,1,0203001,2,70,84,10,20,0,0,5.823529411764706,3.5,43.294117647058826,41,9.088235294117649,5.5
CZE,20300112,2,1,99,0,1,NA,1,1,1,1,1,1,1,1,166,199,23,5,23,5,23,5,23,5,4,0,5,2,2,1,1,2,1,2,1,1,1,1,0203001,NA,80,5,5,1,0,0,8.4375,5.5,54.71875,46,12.65625,12
CZE,20300113,3,1,99,0,1,0,1,2,1,1,1,1,1,1,204,613,75,10,75,10,0,0,75,10,6,10,4,1,1,2,2,2,2,2,1,1,1,1,0203001,3,25,40,1,0,0,0,9.166666666666666,2.5,63.416666666666664,46,11.291666666666666,11.5
CZE,20300114,3,1,100,0,0,0,1,1,1,1,1,1,1,1,41,24,7,2,6,1,0,0,7,2,0,0,1,1,1,2,1,1,2,1,1,1,1,1,0203002,NA,70,82,4,50,0,0,3.6666666666666665,1.5,34.833333333333336,30.5,3,2
CZE,20300115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,6.6923076923076925,3,46.30769230769231,41,9.538461538461538,8
CZE,20300116,3,1,83,1,1,15,1,1,1,1,1,1,1,1,569,145,53,4,53,3,0,1,52,3,1,0,4,1,1,1,1,2,1,1,1,1,2,2,0203002,2,50,50,100,NA,0,0,7.34375,7,54.3125,44.5,12.59375,3.5
CZE,20300117,5,1,78,8,12,2,1,1,1,1,1,1,1,1,458,508,48,14,44,11,3,3,18,3,2,0,3,2,2,2,1,2,2,2,1,1,2,2,0203002,0,30,85,10,35,0,0,7.1,3.5,38.93333333333333,41,7.766666666666667,6
CZE,20300118,3,1,100,0,0,0,2,1,1,1,1,1,1,1,234,197,19,9,19,9,0,0,17,9,2,0,4,2,2,1,1,1,1,1,1,1,1,1,0203002,NA,61,84,90,8,0,0,3.4444444444444446,4,43.388888888888886,43.5,8.277777777777779,5
CZE,20300119,2,1,99,0,0,1,1,1,1,1,1,1,1,1,252,56,30,2,29,2,2,NA,27,NA,1,NA,4,2,2,2,1,2,2,2,1,2,2,1,0203002,1,50,20,5,1,0,0,2.125,1,58.125,48.5,7.625,6.5
CZE,20300120,2,2,90,10,0,0,1,1,2,1,2,1,1,1,100,199,6,34,6,34,2,2,4,31,NA,1,2,2,2,2,1,2,2,2,1,2,1,1,0203002,3,6,21,2,94,0,0,7.833333333333333,3.5,68.83333333333333,60,7.166666666666667,3
CZE,20300121,3,1,97,0,0,3,1,1,2,2,2,1,1,1,432,190,61,3,61,3,7,0,34,2,2,0,3,2,2,2,2,2,2,1,1,1,1,2,0203002,13,46,68,5,0,0,0,13.153846153846152,3.5,58.07692307692308,40.5,11.653846153846152,2.5
CZE,20300122,3,1,100,NA,NA,NA,NA,1,1,1,1,1,1,1,191,203,21,2,21,2,0,0,NA,NA,0,0,3,2,2,2,2,2,2,2,1,2,1,2,0203002,NA,30,55,2,NA,0,0,7.727272727272728,3,53.27272727272727,47,14,13
CZE,20300123,2,1,99,0,0,1,1,1,2,1,1,1,1,1,134,58,27,2,26,1,0,0,25,1,1,0,3,2,2,2,1,2,2,2,1,2,1,2,0203002,18,50,20,6,2,0,0,5.956521739130435,3,48.91304347826087,43,9.173913043478262,4
CZE,20300124,1,1,99,1,0,0,2,3,1,1,1,1,1,1,94,85,13,0,13,0,0,0,13,0,0,0,2,1,2,1,2,2,2,2,1,1,1,1,0203002,0,30,25,0,0,0,0,8.625,1.5,56,39,14.875,7.5
CZE,20300125,5,1,100,NA,NA,NA,1,1,2,1,1,1,1,1,393,427,43,5,37,5,2,0,40,5,2,1,3,2,2,1,2,2,2,2,1,1,1,2,0203002,NA,10,80,10,10,0,0,10.172413793103448,6,48.689655172413794,45,18.13793103448276,11
CZE,20300126,2,1,99,0,1,0,1,1,1,1,1,1,1,1,121,243,28,2,28,2,1,0,27,2,0,0,4,2,1,2,1,2,2,2,1,1,1,1,0203001,4,10,30,1,0,0,0,5.612903225806452,2,47.935483870967744,42,12.838709677419354,9
CZE,20300127,2,1,100,0,0,0,1,3,2,1,1,1,1,1,148,240,26,4,26,4,NA,NA,26,4,5,0,5,2,1,2,1,2,2,2,1,2,1,1,0203001,2,10,5,20,NA,0,0,6.434782608695652,6,54.78260869565217,46,10.391304347826088,8
CZE,20300128,3,1,95,1,0,4,1,2,1,1,1,1,1,1,125,92,14,5,14,5,14,0,14,0,0,0,2,2,2,2,2,2,2,2,1,2,1,2,0203001,0,7,72,2,0,0,0,13.4,10.5,36.6,38.5,5.5,0
CZE,20300129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9999999,NA,NA,NA,NA,NA,0,0,8.615384615384615,9,53.42307692307692,48,15.961538461538462,10.5
CZE,20300130,5,1,97,0,1,2,NA,1,2,1,1,1,1,1,420,471,70,5,67,4,70,4,68,4,11,0,4,1,2,1,1,2,1,1,1,1,2,2,0203001,0,15,15,5,1,0,0,10.566666666666666,11.5,61.733333333333334,47,12.466666666666669,0
CZE,20300131,5,2,60,30,0,10,1,1,1,1,1,2,1,1,117,101,16,2,14,2,1,0,11,1,0,1,4,2,2,2,1,2,2,2,1,1,2,1,0203001,15,10,25,6,5,0,0,6.125,1,76.25,42,10.125,7.5
CZE,20300132,1,2,65,35,0,0,1,1,1,1,1,1,1,1,222,113,24,5,21,3,3,1,21,4,0,0,5,2,2,1,1,1,2,2,1,1,1,2,0203002,1,48,30,15,5,0,0,10.1875,3.5,48.8125,45,13.0625,9
CZE,20300133,3,2,80,20,0,0,1,1,2,1,1,1,1,1,44,22,7,1,7,1,0,0,7,1,0,0,2,2,2,2,2,1,2,2,2,1,1,2,0203002,10,70,100,5,NA,0,0,14.25,11,85.875,70,17.75,4
CZE,20300134,3,1,95,0,5,0,NA,1,2,2,2,1,1,1,455,63,49,2,49,2,5,0,29,0,2,0,3,2,2,2,2,2,2,2,1,1,1,2,0203001,2,15,25,1,NA,0,0,5.533333333333333,0.5,57.63333333333333,43.5,12.533333333333331,8.5
CZE,20300135,2,1,100,0,0,0,1,1,1,1,1,1,1,1,137,176,22,9,22,9,NA,1,22,8,3,0,4,2,1,1,1,2,1,2,2,1,1,1,0203001,2,30,90,5,30,0,0,7.833333333333333,8.5,52.666666666666664,52,10.083333333333334,6
CZE,20300136,3,1,99,1,0,0,2,1,2,1,2,1,1,1,251,269,30,0,27,0,2,0,26,0,0,0,3,2,2,1,1,1,2,1,1,1,1,2,0203001,NA,10,25,1,1,0,0,9.884615384615383,3,54.57692307692308,46.5,9.73076923076923,8.5
CZE,20300137,2,1,100,0,0,0,1,1,1,1,1,1,1,1,356,364,106,6,106,6,6,1,64,2,2,0,4,1,2,1,1,1,1,1,1,1,1,1,0203001,10,55,83,10,83,0,0,7.428571428571429,3,46.61904761904762,41,7.142857142857143,3
CZE,20300138,2,1,95,5,0,0,2,2,1,1,1,1,1,1,256,309,27,11,25,5,2,1,25,5,1,0,3,2,2,1,1,1,2,1,1,1,1,1,0203002,1,12,8,3,1,0,0,4.842105263157895,3,51.8421052631579,41,9.31578947368421,4
CZE,20300139,1,1,90,4,1,5,2,1,1,1,1,1,1,1,167,158,20,5,20,5,1,0,18,5,1,0,3,1,1,1,1,2,1,1,1,1,1,2,0203001,0,40,20,5,3,0,0,6.333333333333333,3,40.5,41.5,7.166666666666667,7.5
CZE,20300140,3,1,78,0,2,20,1,1,2,2,1,1,1,1,398,486,71,7,70,7,5,0,62,7,4,0,3,1,2,1,1,2,2,2,2,1,1,2,0203001,15,10,15,2,NA,0,0,5.366666666666666,3.5,46.733333333333334,43,10,9.5
CZE,20300141,1,1,97,1,1,1,1,3,2,1,1,1,1,1,44,38,8,2,8,2,0,0,7,2,1,0,1,2,2,2,2,2,2,1,1,2,1,1,0203002,NA,10,85,10,5,0,0,5,3,40.285714285714285,37,10.714285714285714,11
CZE,20300142,2,1,100,0,0,0,1,3,1,1,1,1,1,1,81,146,18,5,17,3,0,1,16,1,0,0,4,1,2,2,1,2,2,2,2,1,1,2,0203001,17,47,62,12,NA,0,0,7.727272727272728,2,64.81818181818181,39,11,2
CZE,20300143,3,1,100,NA,NA,NA,1,1,1,1,2,1,1,1,44,165,21,5,21,4,0,0,18,5,2,0,4,1,2,2,1,2,2,2,1,1,1,2,0203001,15,2,60,1,50,0,0,5.2,5,46.74285714285714,42,12.028571428571428,9
CZE,20300144,2,1,98,1,1,0,1,1,1,1,1,1,1,1,346,331,45,6,41,2,2,0,38,2,0,0,4,2,2,2,1,1,2,2,1,1,1,2,0203001,NA,25,70,10,NA,0,0,6.75,1.5,55.84375,45,13.53125,11.5
CZE,20300145,2,1,100,0,0,0,2,1,1,1,1,1,1,1,163,250,32,1,32,1,0,1,27,0,5,0,3,2,1,2,2,2,1,1,1,1,1,2,0203001,NA,85,15,10,15,0,0,8.84,7,52.08,46,13.52,17
CZE,20300146,3,1,98,NA,NA,2,1,1,2,1,1,1,1,2,454,38,62,9,53,9,5,0,49,9,1,0,3,2,2,2,1,2,2,1,1,1,1,2,0203001,9,1,50,1,1,0,0,6.0476190476190474,1,51.476190476190474,44,9.333333333333334,4
CZE,20300147,2,2,90,1,NA,9,1,2,2,1,1,1,1,1,85,107,12,16,12,16,0,0,12,16,0,2,2,1,2,1,1,2,2,1,1,1,1,1,0203001,0,28,89,10,0,0,0,8.833333333333334,4.5,63.666666666666664,45.5,13.583333333333334,11.5
CZE,20300148,3,2,70,25,NA,5,1,1,2,2,2,1,1,1,27,184,15,3,15,3,2,0,11,2,0,0,2,2,2,2,2,2,2,2,2,2,1,2,0203002,15,5,5,1,NA,0,0,6,2.5,35.5,35,5.833333333333333,5
CZE,20300149,3,1,100,0,0,0,1,1,2,1,1,1,1,1,130,325,25,0,25,0,0,0,25,0,1,NA,3,2,2,2,2,2,2,2,1,1,1,2,0203001,38,35,58,6,NA,0,0,13.647058823529411,3.5,49.02941176470589,39,13.411764705882351,6.5
CZE,20300150,3,1,100,NA,NA,NA,1,1,2,2,1,1,1,1,52,328,NA,NA,34,1,NA,NA,35,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,9999999,6,9,76,4,NA,0,0,7.205882352941177,4.5,43.6764705882353,43.5,8.529411764705882,4.5
CZE,20300151,2,1,99,0,0,1,1,1,2,1,2,1,1,1,159,244,31,3,NA,NA,NA,NA,NA,NA,2,NA,4,2,2,1,1,2,2,2,1,2,2,2,0203001,1,20,10,2,NA,0,0,7.388888888888889,3,50.55555555555556,45,10.72222222222222,12
CZE,20300152,2,1,99,0,1,0,1,2,1,2,2,1,1,1,117,180,20,4,NA,4,0,0,NA,4,1,1,4,1,2,2,1,1,2,2,2,1,2,1,0203001,0,20,10,10,1,0,0,6.962962962962963,0,54.333333333333336,51,12.25925925925926,13
CZE,20300153,4,1,80,20,NA,NA,1,1,1,1,2,1,1,1,114,367,40,NA,40,NA,0,NA,40,NA,4,NA,4,2,2,1,1,2,2,2,1,1,1,1,9999999,3,2,40,3,NA,0,0,6.529411764705882,4,42.26470588235294,43,8.588235294117647,4
CZE,20300154,4,1,100,0,0,0,2,1,2,1,2,1,1,1,334,310,37,1,36,1,1,0,36,1,0,0,3,2,2,2,2,2,2,2,1,1,1,2,0203001,NA,80,80,20,NA,0,0,11.15625,3,55.59375,48,13.875,8
CZE,20300155,4,1,100,0,0,0,NA,1,1,1,1,1,1,1,216,373,42,6,42,6,0,0,42,6,5,0,4,1,1,1,1,2,2,2,1,1,1,2,0203001,0,45,2,7,0,0,0,9.61904761904762,9,65,47,17.047619047619047,17
CZE,20300156,5,1,98,0,1,1,1,1,2,1,1,1,1,1,265,384,40,20,40,20,40,20,40,20,5,5,4,1,2,2,2,2,2,2,1,1,2,2,0203001,2,5,10,4,0,0,0,7.65625,6,54.875,51,12.3125,11
CZE,20300157,2,1,99,0,1,0,1,1,1,1,1,1,1,1,125,14,13,0,13,0,1,NA,11,0,0,0,2,2,2,1,2,2,2,1,1,1,1,2,0203001,2,18,81,7,0,0,0,18.833333333333332,8.5,37,39.5,8.5,7
CZE,20300158,2,1,100,0,0,0,1,1,1,1,1,1,1,2,138,204,22,8,22,8,0,0,22,8,2,0,5,1,2,1,1,1,1,1,1,2,1,1,0203001,1,13,51,7,0,0,0,7.375,7,51.90625,47,11.53125,8
CZE,20300159,3,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,280,100,25,6,25,5,0,0,25,6,24,6,3,2,2,1,2,2,2,2,1,1,1,1,0203001,10,10,20,10,NA,0,0,6.9,0.5,40,38.5,9.3,10
CZE,20300160,1,1,99,1,0,0,1,3,2,2,2,2,1,1,56,71,9,1,8,0,0,0,9,1,0,0,2,2,1,2,2,1,2,1,1,2,1,2,0203002,NA,30,90,6,20,0,0,1.5,0,41.25,44,15.25,15
CZE,20300161,2,1,100,NA,NA,NA,1,1,1,1,1,1,1,2,139,200,22,6,NA,NA,0,NA,NA,NA,6,NA,5,1,2,2,1,2,2,1,1,1,2,2,0203001,NA,5,15,1,1,0,0,6.818181818181818,3,61.54545454545455,51,13.272727272727272,11
CZE,20300162,1,1,90,10,0,0,2,3,2,1,2,2,1,2,107,113,12,5,12,2,0,3,12,2,0,0,3,1,2,1,1,2,2,1,1,1,1,2,0203002,NA,30,90,5,10,0,0,4.6923076923076925,2,46,44,9.153846153846152,8
CZE,20300163,3,1,90,0,0,10,1,1,1,2,1,1,1,1,219,168,37,16,37,14,1,0,36,5,1,0,3,2,2,2,2,2,2,2,2,2,1,1,0203002,5,53,45,6,1,0,0,7.705882352941177,3,48.088235294117645,40.5,7.882352941176471,5
CZE,20300164,2,1,98,1,0,1,2,2,1,1,1,1,1,1,224,249,28,2,27,1,0,1,28,1,0,0,3,1,2,2,1,2,2,1,1,1,1,2,0203002,0,12,98,12,3,0,0,12.157894736842104,3,61.421052631578945,50,18.526315789473685,6
CZE,20300165,3,1,100,0,0,0,1,1,1,1,1,1,1,1,308,371,42,12,40,11,2,1,37,10,3,1,4,1,2,2,1,2,1,1,1,2,1,2,0203002,1,3,15,1,0,0,0,7.8076923076923075,9.5,60.96153846153846,49,12.23076923076923,12
CZE,20300166,2,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,218,252,34,3,34,2,0,0,34,3,3,0,4,1,2,2,1,1,1,1,1,1,1,1,0203001,1,26,16,10,NA,0,0,8.4,10,90.9,73,14.5,6.5
CZE,20300167,3,1,100,0,0,0,1,1,1,1,1,1,1,1,154,194,22,11,22,11,NA,NA,22,11,6,0,4,1,2,1,2,2,2,2,1,1,1,2,0203001,NA,5,10,5,NA,0,0,8.033333333333333,9,50.233333333333334,48.5,11.3,5
CZE,20300168,5,1,100,0,0,0,1,1,1,1,1,1,1,1,112,365,34,27,34,27,0,1,34,26,1,0,3,2,1,1,1,1,1,1,1,1,1,1,0203001,3,9,45,2,NA,0,0,6.375,4.5,45,46,8.5,6.5
CZE,20300169,3,1,99,0,1,NA,1,3,1,1,1,1,1,1,292,319,36,1,36,1,1,1,35,0,1,0,4,2,1,1,2,1,2,1,1,1,1,2,0203001,0,75,25,4,5,0,0,7.533333333333333,6,52.1,47.5,11.2,8
CZE,20300170,5,1,86,9,1,4,1,3,2,1,1,1,1,1,301,350,35,11,35,10,0,1,35,9,3,0,3,2,2,2,1,2,2,2,1,1,2,2,0203001,NA,45,98,1,10,0,0,7.4,9,47.8,47,13.133333333333333,0
CZE,20300171,3,1,98,0,2,0,2,3,1,1,1,1,1,1,323,343,45,8,45,8,0,0,NA,7,3,0,3,2,2,1,1,2,2,1,1,2,1,2,0203002,0,64,91,5,2,0,0,7.09375,2,55.375,43,9.40625,4.5
CZE,20300172,3,1,90,0,10,0,2,1,1,1,1,1,1,1,332,374,39,3,37,3,39,3,39,3,0,0,4,1,2,1,1,1,2,1,1,1,1,1,0203001,0,30,70,1,1,0,0,9.27777777777778,4,68.77777777777777,50.5,13.444444444444445,7
CZE,20300173,1,1,100,NA,NA,NA,1,1,1,1,1,1,1,1,116,174,22,3,NA,1,NA,0,NA,0,2,0,3,1,2,1,1,2,2,2,1,1,1,2,0203002,2,31,10,8,NA,0,0,11.166666666666666,8.5,64.46666666666667,49,18.3,11.5
CZE,20300174,3,1,97,2,1,0,1,1,2,2,2,1,1,1,202,247,32,5,32,5,0,0,29,4,3,1,4,1,2,2,1,2,1,2,1,1,2,2,0203001,1,13,20,3,0,0,0,6.769230769230769,3.5,50.57692307692308,46.5,13.23076923076923,17
CZE,20300175,2,1,95,4,1,0,2,2,2,1,2,1,1,1,316,297,29,10,20,6,4,1,20,6,0,1,4,2,2,2,1,2,2,2,1,1,2,2,0203001,0,50,10,5,10,0,0,7.043478260869565,2,42.17391304347826,41,6.913043478260869,5
CZE,20300176,1,1,87,1,0,12,2,3,1,1,1,1,1,1,79,60,11,4,10,3,1,1,10,3,0,0,2,1,2,2,1,1,2,2,1,2,1,2,0203001,0,10,72,0,0,0,0,5.666666666666667,3.5,42,42.5,14.333333333333334,5
CZE,20300177,1,1,97,3,NA,NA,1,3,2,1,2,1,1,1,183,92,11,2,11,2,0,0,11,2,NA,NA,3,2,2,2,2,2,2,1,1,1,2,2,0203002,10,40,60,NA,NA,0,0,4.25,2.5,35.75,36,8,8
CZE,20300178,2,1,95,4,1,0,2,2,1,1,1,1,1,1,305,342,37,4,37,4,1,0,36,4,0,1,4,2,1,2,1,2,2,2,1,2,1,1,0203002,0,30,40,5,1,0,0,13.5,7,59.59090909090909,50.5,15.363636363636363,3
CZE,20300179,2,1,95,0,1,4,1,1,2,1,1,1,1,1,325,326,35,1,35,1,0,0,33,1,2,0,4,2,2,2,2,NA,2,2,1,2,2,2,0203002,NA,45,34,4,2,0,0,6.190476190476191,4,61.095238095238095,47,9.714285714285714,5
CZE,20300180,1,1,100,0,0,0,2,3,2,1,2,1,1,1,133,125,16,4,15,4,1,0,15,4,1,0,4,2,2,2,2,2,2,2,1,1,1,2,0203002,0,20,81,5,2,0,0,6.25,1.5,54.625,45.5,9.375,6.5
CZE,20300181,2,1,98,0,2,0,1,1,1,1,1,1,1,1,145,192,23,7,23,7,1,0,20,7,2,0,4,1,2,2,1,2,2,1,1,1,1,1,0203002,NA,46,20,11,23,0,0,7.578947368421052,4,55.05263157894737,47,14.789473684210526,13
CZE,20300182,3,1,100,0,0,0,1,1,1,1,1,1,1,1,178,303,32,7,32,7,0,0,32,7,3,1,4,1,2,1,2,1,2,1,1,1,1,1,0203001,NA,90,10,30,NA,0,0,7.620689655172414,8,52.03448275862069,47,12.620689655172416,13
CZE,20300183,5,2,93,5,2,0,2,1,1,1,1,1,1,1,108,102,34,NA,29,NA,2,NA,29,NA,0,NA,2,1,1,2,1,2,1,1,1,1,1,2,0203001,NA,96,100,59,49,0,0,7.166666666666667,1.5,67.91666666666667,43,13.166666666666666,2.5
CZE,20300184,3,1,100,NA,NA,NA,2,1,2,2,2,1,1,1,519,234,56,13,5,2,5,2,45,9,1,NA,3,2,2,2,2,1,2,1,1,1,1,1,0203001,20,47,70,1,NA,0,0,7.592592592592593,5,48.74074074074074,39,7.37037037037037,0
